age,experience,education_years,heures_semaine,nb_projets,evaluation_performance,anciennete_entreprise,niveau_education,departement,poste,ville,secteur,taille_entreprise,salaire_annuel
32,5,6,38,,6.4,0,Master,IT,Senior,Autres,Tech,PME,121900.0
31,1,0,38,3.0,7.5,0,Bac,RH,Intermédiaire,Paris,Santé,PME,48500.0
30,1,8,43,0.0,5.1,0,Doctorat,Finance,Junior,Paris,Tech,ETI,89100.0
33,3,6,41,8.0,7.1,2,Master,IT,Intermédiaire,Paris,Services,ETI,103600.0
39,5,4,35,2.0,5.1,2,Licence,Ventes,Intermédiaire,Paris,Services,ETI,86700.0
28,2,4,42,2.0,5.7,0,Master,R&D,Junior,Autres,Services,PME,55700.0
41,2,2,39,3.0,7.1,0,Licence,RH,Intermédiaire,Paris,Industrie,PME,56300.0
29,2,5,44,2.0,4.6,0,Master,RH,Intermédiaire,Paris,Services,PME,60500.0
41,6,4,35,5.0,5.7,0,Licence,R&D,Senior,Paris,Santé,PME,121000.0
22,0,3,42,0.0,5.6,0,Licence,IT,Junior,Lyon,Industrie,Grande Entreprise,50100.0
38,2,8,35,1.0,5.1,0,Doctorat,R&D,Junior,Autres,Services,ETI,68700.0
31,2,1,38,3.0,7.0,1,Bac,RH,Intermédiaire,Lyon,Santé,Startup,48000.0
38,5,7,39,7.0,4.7,2,Doctorat,R&D,Intermédiaire,Paris,Santé,ETI,137100.0
29,2,5,36,4.0,3.9,0,Master,Marketing,Intermédiaire,Paris,Industrie,PME,73900.0
38,8,3,35,5.0,6.6,0,Licence,IT,Senior,Marseille,Finance,Grande Entreprise,169400.0
31,4,4,39,2.0,6.5,1,Master,IT,Intermédiaire,Paris,Santé,Grande Entreprise,122200.0
48,7,7,36,11.0,7.4,1,Doctorat,IT,Senior,Autres,Finance,PME,168400.0
26,1,2,38,2.0,5.7,0,Licence,R&D,Junior,Autres,Finance,ETI,51900.0
30,1,5,41,2.0,7.1,0,Master,IT,Junior,Autres,Industrie,Grande Entreprise,63500.0
24,0,3,35,7.0,4.4,0,Licence,R&D,Senior,Marseille,Services,ETI,64800.0
36,6,4,43,4.0,6.5,0,Master,Marketing,Senior,Lyon,Tech,Startup,120800.0
41,4,4,37,8.0,6.5,0,Master,IT,Senior,Lyon,Industrie,ETI,116300.0
22,0,3,38,3.0,4.6,0,Licence,Ventes,Junior,Autres,Tech,ETI,40900.0
41,3,6,35,5.0,4.6,0,Master,R&D,Intermédiaire,Toulouse,Tech,ETI,91400.0
39,7,2,38,5.0,5.1,1,Licence,Marketing,Intermédiaire,Autres,Tech,Startup,78300.0
33,2,3,35,7.0,4.7,0,Licence,IT,Senior,Marseille,Santé,PME,79100.0
26,2,3,35,0.0,4.1,0,Licence,Marketing,Junior,Paris,Services,PME,43800.0
36,4,0,37,5.0,6.9,0,Bac,RH,Intermédiaire,Autres,Finance,ETI,62400.0
47,6,1,38,5.0,7.9,1,Bac,Marketing,Senior,Lyon,Santé,ETI,99300.0
36,4,0,43,2.0,4.3,1,Bac,Finance,Junior,Marseille,Finance,ETI,59800.0
29,3,1,40,2.0,6.0,0,Bac,RH,Intermédiaire,Autres,Services,Startup,40900.0
29,2,2,36,2.0,4.6,0,Licence,Finance,Intermédiaire,Autres,Industrie,ETI,65300.0
44,0,6,35,3.0,4.5,0,Master,Marketing,Junior,Autres,Finance,ETI,50500.0
40,0,9,37,0.0,7.7,0,Doctorat,R&D,Junior,Paris,Services,Grande Entreprise,84200.0
45,3,5,37,3.0,6.5,0,Master,R&D,Intermédiaire,Paris,Tech,PME,111100.0
35,2,9,55,10.0,4.0,0,Doctorat,R&D,Manager,Paris,Services,Grande Entreprise,216500.0
41,8,3,37,1.0,5.9,2,Licence,RH,Senior,Toulouse,Tech,ETI,118700.0
31,2,0,40,4.0,5.8,0,Bac,IT,Intermédiaire,Marseille,Industrie,Startup,52600.0
37,4,8,35,5.0,6.8,0,Doctorat,IT,Intermédiaire,Toulouse,Finance,PME,113500.0
22,0,2,35,3.0,4.5,0,Licence,Finance,Junior,Paris,Tech,PME,55800.0
22,0,1,40,1.0,5.8,0,Bac,IT,Junior,Marseille,Services,Grande Entreprise,35300.0
44,1,6,37,7.0,6.3,0,Master,Ventes,Intermédiaire,Autres,Services,Startup,59700.0
26,1,6,36,0.0,6.6,0,Master,IT,Junior,Toulouse,Tech,PME,62600.0
46,3,8,39,1.0,5.2,0,Doctorat,R&D,Junior,Autres,Tech,Grande Entreprise,77700.0
22,0,4,40,4.0,5.2,0,Licence,RH,Junior,Marseille,Industrie,PME,33700.0
31,1,0,39,5.0,4.2,0,Bac,Ventes,Senior,Autres,Tech,ETI,67100.0
43,10,4,40,8.0,4.8,1,Licence,Marketing,Senior,Marseille,Finance,PME,132400.0
42,0,3,36,0.0,5.4,0,Licence,Ventes,Intermédiaire,Lyon,Industrie,Grande Entreprise,62300.0
29,2,6,39,1.0,2.5,0,Master,IT,Intermédiaire,Autres,Tech,Grande Entreprise,79900.0
35,5,3,46,13.0,7.0,0,Licence,IT,Manager,Autres,Santé,Startup,119700.0
38,4,0,42,1.0,6.0,1,Bac,Finance,Junior,Paris,Tech,Startup,63800.0
26,0,5,42,1.0,7.1,0,Master,Marketing,Junior,Paris,Santé,Grande Entreprise,65300.0
34,8,3,35,5.0,5.6,0,Licence,Marketing,Senior,Marseille,Finance,ETI,139300.0
22,0,4,40,0.0,7.2,0,Master,Marketing,Junior,Lyon,Finance,ETI,63700.0
41,9,4,37,2.0,6.9,5,Licence,Ventes,Intermédiaire,Paris,Santé,PME,96100.0
35,5,4,38,5.0,4.5,1,Master,RH,Intermédiaire,Lyon,Tech,ETI,79500.0
33,4,1,43,3.0,6.4,0,Bac,R&D,Intermédiaire,Toulouse,Industrie,Grande Entreprise,76400.0
32,2,2,35,8.0,6.3,0,Licence,Finance,Senior,Lyon,Santé,Grande Entreprise,112000.0
34,1,9,35,0.0,4.8,0,Doctorat,R&D,Junior,Paris,Santé,PME,79800.0
54,13,8,57,10.0,7.3,1,Doctorat,R&D,Manager,Toulouse,Industrie,Grande Entreprise,250000.0
47,13,4,54,11.0,6.0,4,Master,RH,Directeur,Paris,Tech,ETI,250000.0
25,1,4,40,2.0,,0,Licence,Marketing,Junior,Marseille,Services,PME,32100.0
29,3,4,41,1.0,5.2,1,Licence,Marketing,Intermédiaire,Paris,Santé,Grande Entreprise,80200.0
47,5,5,38,1.0,4.2,2,Master,Finance,Intermédiaire,Paris,Santé,ETI,120200.0
40,1,4,35,2.0,6.3,0,Master,IT,Junior,Toulouse,Tech,Grande Entreprise,66800.0
35,2,0,43,2.0,5.7,0,Bac,IT,Junior,Paris,Santé,ETI,55000.0
33,4,1,35,0.0,6.7,1,Bac,R&D,Intermédiaire,Paris,Industrie,Grande Entreprise,83700.0
31,1,0,40,5.0,7.3,0,Bac,R&D,Junior,Lyon,Services,Grande Entreprise,50900.0
22,0,0,37,0.0,6.7,0,Bac,Finance,Junior,Autres,Tech,ETI,42400.0
31,2,7,35,2.0,6.4,0,Doctorat,R&D,Senior,Paris,Services,Grande Entreprise,165000.0
37,7,4,49,9.0,8.1,4,Master,Finance,Manager,Paris,Finance,ETI,250000.0
42,4,7,49,10.0,4.4,2,Doctorat,IT,Manager,Autres,Services,ETI,164100.0
43,0,5,36,1.0,4.9,0,Master,IT,Junior,Autres,Industrie,PME,44700.0
36,5,8,35,8.0,4.8,1,Doctorat,IT,Senior,Marseille,Services,Grande Entreprise,146300.0
43,9,5,52,10.0,7.7,1,Master,IT,Directeur,Toulouse,Finance,Startup,250000.0
44,3,2,37,3.0,3.9,0,Licence,Marketing,Junior,Autres,Tech,Startup,43000.0
37,4,6,39,5.0,6.4,0,Master,RH,Intermédiaire,Marseille,Industrie,ETI,73400.0
30,2,6,42,6.0,4.5,0,Master,Marketing,Intermédiaire,Lyon,Services,ETI,66100.0
37,10,5,35,8.0,3.3,6,Master,R&D,Senior,Paris,Finance,Grande Entreprise,224900.0
38,4,1,35,0.0,6.1,0,Bac,RH,Junior,Marseille,Services,Grande Entreprise,42700.0
42,4,9,44,7.0,4.2,0,Doctorat,Finance,Intermédiaire,Paris,Tech,ETI,135300.0
43,4,1,37,6.0,4.3,1,Bac,Finance,Intermédiaire,Paris,Tech,Grande Entreprise,100900.0
38,3,9,37,4.0,5.8,1,Doctorat,Ventes,Intermédiaire,Autres,Services,Grande Entreprise,89500.0
31,0,4,36,4.0,4.1,0,Master,Ventes,Junior,Autres,Finance,PME,49700.0
28,2,4,42,5.0,5.3,0,Master,IT,Intermédiaire,Autres,Industrie,Grande Entreprise,87700.0
24,0,4,40,3.0,3.2,0,Licence,IT,Junior,Autres,Tech,PME,35800.0
41,3,6,35,3.0,5.5,0,Master,IT,Senior,Paris,Tech,Startup,123900.0
30,4,1,43,6.0,5.7,0,Bac,Finance,Intermédiaire,Paris,Tech,Grande Entreprise,101200.0
35,2,2,39,1.0,5.6,1,Licence,RH,Junior,Autres,Santé,PME,38900.0
50,6,0,40,3.0,5.1,1,Bac,Ventes,Junior,Paris,Tech,Startup,67900.0
34,1,3,40,0.0,6.7,0,Licence,RH,Junior,Paris,Finance,ETI,55100.0
22,0,3,40,6.0,4.9,0,Licence,R&D,Senior,Paris,Services,PME,73600.0
39,2,0,42,3.0,7.1,0,Bac,Ventes,Intermédiaire,Autres,Industrie,ETI,51700.0
40,3,3,40,2.0,7.2,0,Licence,Finance,Junior,Paris,Tech,Grande Entreprise,83800.0
29,1,1,36,0.0,4.9,0,Bac,IT,Junior,Lyon,Finance,Grande Entreprise,49900.0
26,1,2,41,0.0,4.3,0,Licence,RH,Junior,Paris,Santé,Grande Entreprise,48100.0
34,2,0,35,3.0,6.3,0,Bac,Finance,Junior,Autres,Services,PME,37900.0
32,2,5,35,3.0,5.2,0,Master,RH,Intermédiaire,Paris,Finance,ETI,95500.0
27,1,4,35,8.0,5.2,0,Licence,Finance,Intermédiaire,Paris,Finance,PME,78700.0
36,2,2,39,7.0,6.9,0,Licence,Ventes,Manager,Paris,Tech,Startup,133200.0
29,3,4,40,2.0,5.5,0,Licence,RH,Junior,Paris,Services,PME,43700.0
32,2,4,42,1.0,7.3,0,Master,IT,Senior,Lyon,Tech,Startup,120200.0
34,2,8,39,4.0,6.1,0,Doctorat,Ventes,Intermédiaire,Autres,Industrie,ETI,90900.0
23,0,3,41,1.0,7.3,0,Licence,RH,Junior,Lyon,Tech,PME,42700.0
32,3,4,38,2.0,7.2,0,Master,Marketing,Intermédiaire,Autres,Tech,ETI,88100.0
42,5,3,42,5.0,6.3,2,Licence,Finance,Intermédiaire,Lyon,Industrie,Grande Entreprise,99200.0
40,4,4,40,4.0,5.6,0,Master,IT,Intermédiaire,Marseille,Services,PME,77500.0
53,10,7,45,4.0,6.1,0,Doctorat,IT,Senior,Paris,Finance,Startup,210800.0
22,0,1,37,3.0,8.8,0,Bac,Ventes,Junior,Toulouse,Tech,ETI,43500.0
29,2,6,38,3.0,7.3,0,Master,R&D,Intermédiaire,Autres,Santé,PME,72000.0
30,0,4,37,2.0,,0,Master,Marketing,Intermédiaire,Autres,Finance,ETI,74400.0
44,1,5,35,0.0,6.3,0,Master,IT,Intermédiaire,Paris,Santé,Grande Entreprise,90000.0
54,16,4,45,9.0,9.1,3,Licence,IT,Manager,Paris,Santé,ETI,250000.0
34,4,4,43,1.0,6.7,0,Licence,RH,Junior,Autres,Industrie,PME,39900.0
40,8,4,39,1.0,6.5,0,Licence,IT,Intermédiaire,Toulouse,Tech,ETI,105600.0
33,6,1,41,4.0,6.9,1,Bac,Finance,Junior,Autres,Finance,ETI,67200.0
29,3,6,35,6.0,4.8,0,Master,Finance,Intermédiaire,Lyon,Services,ETI,83300.0
33,5,4,35,4.0,4.6,1,Master,IT,Senior,Paris,Finance,PME,155900.0
36,3,1,45,2.0,5.4,2,Bac,IT,Junior,Autres,Services,ETI,39600.0
22,0,2,40,0.0,5.3,0,Licence,Ventes,Junior,Autres,Tech,ETI,46500.0
44,6,2,38,2.0,8.3,2,Licence,RH,Intermédiaire,Autres,Santé,Grande Entreprise,87200.0
32,1,1,37,0.0,6.7,0,Bac,RH,Junior,Toulouse,Finance,Grande Entreprise,45500.0
37,4,2,43,1.0,5.5,2,Licence,RH,Junior,Autres,Finance,ETI,49400.0
25,0,7,35,2.0,9.1,0,Doctorat,R&D,Junior,Lyon,Finance,Grande Entreprise,94400.0
33,4,7,35,3.0,6.2,1,Doctorat,Finance,Intermédiaire,Paris,Finance,Grande Entreprise,160100.0
50,5,4,45,4.0,6.1,1,Licence,Marketing,Senior,Marseille,Tech,Grande Entreprise,120900.0
31,1,5,44,1.0,5.4,0,Master,IT,Junior,Toulouse,Finance,PME,64000.0
32,0,5,43,7.0,4.3,0,Master,Ventes,Junior,Autres,Tech,Grande Entreprise,67100.0
40,5,5,41,7.0,5.9,0,Master,Marketing,Senior,Autres,Santé,PME,94100.0
35,5,5,42,5.0,5.2,0,Master,IT,Intermédiaire,Paris,Tech,Grande Entreprise,150000.0
34,5,5,41,3.0,6.5,2,Master,IT,Intermédiaire,Autres,Services,PME,77700.0
38,4,3,35,4.0,4.3,0,Licence,R&D,Intermédiaire,Autres,Tech,PME,74900.0
38,6,5,37,3.0,7.0,0,Master,IT,Intermédiaire,Paris,Finance,ETI,144600.0
32,7,2,37,10.0,5.5,1,Licence,Finance,Senior,Toulouse,Tech,ETI,137000.0
26,2,5,37,6.0,,0,Master,IT,Intermédiaire,Marseille,Santé,Grande Entreprise,86800.0
36,3,9,38,2.0,7.0,1,Doctorat,Finance,Intermédiaire,Marseille,Finance,Startup,104800.0
30,2,2,35,3.0,5.0,0,Licence,RH,Junior,Paris,Services,Startup,38300.0
38,4,5,41,5.0,4.6,0,Master,RH,Intermédiaire,Autres,Industrie,Grande Entreprise,73800.0
39,0,4,39,0.0,4.8,0,Licence,RH,Junior,Toulouse,Tech,Grande Entreprise,42000.0
44,1,4,41,2.0,4.8,0,Licence,Marketing,Junior,Paris,Finance,Grande Entreprise,59200.0
32,5,7,50,6.0,5.3,0,Doctorat,R&D,Manager,Autres,Tech,PME,190000.0
23,0,0,41,0.0,7.0,0,Bac,R&D,Junior,Toulouse,Tech,Grande Entreprise,43400.0
35,5,4,41,6.0,6.3,2,Licence,Ventes,Senior,Lyon,Services,PME,93300.0
36,2,9,41,2.0,6.8,1,Doctorat,R&D,Junior,Autres,Finance,Grande Entreprise,100100.0
39,1,3,37,6.0,5.2,0,Licence,RH,Intermédiaire,Toulouse,Tech,Startup,49300.0
54,6,0,43,2.0,4.1,2,Bac,IT,Senior,Autres,Industrie,PME,80300.0
34,1,3,43,3.0,4.7,0,Licence,IT,Junior,Paris,Services,Grande Entreprise,52400.0
31,0,3,35,5.0,3.6,0,Licence,RH,Intermédiaire,Autres,Tech,Grande Entreprise,49900.0
44,6,4,43,7.0,6.7,1,Master,Finance,Intermédiaire,Paris,Tech,Grande Entreprise,154700.0
34,6,6,39,4.0,5.4,2,Master,IT,Senior,Paris,Finance,Startup,149700.0
30,2,0,43,4.0,5.8,0,Bac,Finance,Intermédiaire,Autres,Tech,Grande Entreprise,68200.0
34,5,6,37,6.0,5.6,0,Master,RH,Intermédiaire,Toulouse,Industrie,PME,72500.0
37,5,5,46,10.0,6.4,1,Master,Finance,Manager,Lyon,Services,Grande Entreprise,206900.0
38,5,3,40,4.0,6.1,0,Licence,R&D,Senior,Autres,Services,PME,86700.0
45,7,3,37,6.0,5.3,1,Licence,IT,Senior,Paris,Santé,PME,121200.0
22,0,3,39,2.0,7.3,0,Licence,IT,Junior,Toulouse,Tech,PME,49500.0
26,0,2,39,0.0,7.8,0,Licence,Finance,Junior,Autres,Tech,PME,45700.0
24,0,0,40,2.0,6.2,0,Bac,Ventes,Junior,Lyon,Tech,PME,35000.0
48,9,1,48,8.0,5.2,3,Bac,RH,Manager,Paris,Finance,ETI,179600.0
39,7,4,35,5.0,7.2,3,Master,IT,Senior,Autres,Tech,PME,135500.0
46,6,6,38,4.0,4.9,1,Master,Finance,Senior,Lyon,Services,ETI,131300.0
27,1,4,35,2.0,6.4,0,Licence,R&D,Junior,Autres,Tech,PME,48500.0
31,5,2,36,5.0,5.6,0,Licence,R&D,Intermédiaire,Autres,Tech,Grande Entreprise,99800.0
30,2,4,45,12.0,5.5,0,Licence,Finance,Manager,Toulouse,Tech,Grande Entreprise,147800.0
49,10,3,41,13.0,5.5,1,Licence,RH,Manager,Paris,Santé,Startup,155600.0
25,0,3,35,3.0,4.6,0,Licence,Finance,Junior,Paris,Santé,PME,49300.0
45,7,4,35,9.0,4.9,1,Master,RH,Senior,Marseille,Santé,PME,105100.0
44,7,0,40,13.0,5.5,2,Bac,RH,Manager,Lyon,Tech,PME,111100.0
28,4,0,37,6.0,4.9,0,Bac,Finance,Senior,Autres,Industrie,ETI,75100.0
35,4,8,43,6.0,6.7,1,Doctorat,R&D,Intermédiaire,Toulouse,Industrie,Startup,98900.0
37,5,2,42,5.0,5.2,3,Licence,Ventes,Manager,Lyon,Industrie,PME,121800.0
22,0,2,40,2.0,5.2,0,Licence,Finance,Junior,Lyon,Services,Grande Entreprise,43400.0
39,7,9,40,7.0,4.0,3,Doctorat,IT,Manager,Paris,Finance,ETI,250000.0
41,3,4,39,4.0,4.6,0,Master,Ventes,Intermédiaire,Autres,Tech,PME,71700.0
43,8,4,44,2.0,6.6,3,Licence,Finance,Intermédiaire,Autres,Tech,Grande Entreprise,111300.0
39,4,9,37,1.0,6.0,0,Doctorat,Finance,Intermédiaire,Paris,Services,Grande Entreprise,137200.0
46,6,0,49,8.0,4.5,1,Bac,Marketing,Manager,Lyon,Santé,Grande Entreprise,147400.0
41,6,6,38,6.0,5.6,0,Master,Ventes,Senior,Paris,Finance,Startup,151400.0
28,3,4,44,6.0,5.2,1,Master,IT,Junior,Paris,Services,PME,70800.0
22,0,5,35,1.0,5.0,0,Master,Finance,Junior,Lyon,Industrie,Grande Entreprise,61000.0
34,2,6,40,1.0,5.6,1,Master,IT,Junior,Paris,Santé,Startup,67800.0
33,0,4,39,2.0,5.7,0,Master,Finance,Junior,Autres,Industrie,Grande Entreprise,58100.0
40,3,4,37,8.0,4.8,0,Master,Marketing,Senior,Lyon,Finance,Grande Entreprise,136300.0
27,2,4,38,2.0,4.4,0,Master,Ventes,Intermédiaire,Paris,Tech,Grande Entreprise,105600.0
29,2,3,39,3.0,4.8,0,Licence,Finance,Intermédiaire,Paris,Tech,ETI,92700.0
46,5,4,43,9.0,6.3,3,Licence,IT,Manager,Paris,Finance,ETI,194500.0
23,0,4,37,3.0,7.2,0,Licence,R&D,Junior,Autres,Tech,PME,43000.0
37,7,8,41,6.0,7.8,3,Doctorat,R&D,Senior,Paris,Finance,PME,206500.0
34,1,4,43,2.0,6.6,0,Licence,IT,Junior,Paris,Services,Grande Entreprise,53700.0
37,2,6,36,7.0,6.2,0,Master,RH,Senior,Autres,Tech,PME,89500.0
25,1,7,35,2.0,7.4,0,Doctorat,R&D,Junior,Lyon,Services,Startup,67600.0
40,6,1,37,2.0,6.8,1,Bac,R&D,Junior,Toulouse,Santé,Startup,55700.0
41,5,7,37,10.0,6.9,1,Doctorat,R&D,Directeur,Autres,Industrie,ETI,250000.0
26,0,0,44,0.0,3.5,0,Bac,Finance,Junior,Autres,Finance,PME,33200.0
37,4,4,38,4.0,5.4,0,Master,RH,Junior,Paris,Santé,PME,61800.0
39,6,0,38,7.0,3.8,0,Bac,Marketing,Senior,Toulouse,Santé,PME,78400.0
36,5,6,41,10.0,3.3,0,Master,Ventes,Directeur,Paris,Finance,ETI,250000.0
45,10,6,43,3.0,6.3,3,Master,Marketing,Senior,Paris,Finance,ETI,183200.0
36,4,4,38,5.0,7.4,1,Master,RH,Junior,Paris,Finance,Startup,69800.0
36,7,4,42,6.0,4.2,2,Master,R&D,Senior,Toulouse,Services,Grande Entreprise,139500.0
27,0,0,40,1.0,6.6,0,Bac,Finance,Junior,Lyon,Santé,ETI,42200.0
34,2,4,41,1.0,5.3,0,Licence,IT,Junior,Marseille,Services,ETI,41100.0
26,0,5,35,2.0,5.2,0,Master,Finance,Junior,Paris,Finance,Grande Entreprise,89700.0
33,1,0,37,0.0,4.3,0,Bac,IT,Junior,Paris,Industrie,Grande Entreprise,50100.0
26,1,4,41,3.0,5.9,0,Licence,RH,Junior,Paris,Tech,PME,42800.0
45,2,0,39,4.0,4.7,1,Bac,Finance,Junior,Autres,Tech,PME,45100.0
46,5,6,40,6.0,5.0,0,Master,Marketing,Senior,Autres,Tech,Grande Entreprise,134100.0
32,3,4,37,5.0,8.0,0,Licence,RH,Intermédiaire,Lyon,Tech,Startup,60500.0
27,1,0,46,0.0,5.0,0,Bac,Marketing,Junior,Marseille,Industrie,PME,35600.0
32,5,2,39,1.0,7.3,1,Licence,IT,Intermédiaire,Toulouse,Tech,PME,85500.0
23,0,5,39,1.0,4.5,0,Master,Ventes,Intermédiaire,Paris,Tech,Startup,77300.0
27,0,6,43,2.0,5.6,0,Master,Marketing,Junior,Lyon,Santé,Grande Entreprise,55400.0
38,3,3,36,3.0,5.9,0,Licence,Marketing,Intermédiaire,Lyon,Tech,Grande Entreprise,80400.0
26,1,8,41,1.0,7.7,0,Doctorat,IT,Junior,Marseille,Services,Grande Entreprise,72800.0
26,1,2,45,2.0,6.5,0,Licence,Marketing,Junior,Lyon,Santé,Grande Entreprise,45400.0
27,0,0,35,2.0,4.4,0,Bac,Ventes,Junior,Paris,Services,ETI,35800.0
49,4,6,36,5.0,6.2,1,Master,Ventes,Intermédiaire,Paris,Finance,Grande Entreprise,135500.0
31,3,9,35,4.0,5.3,0,Doctorat,Finance,Intermédiaire,Paris,Santé,Grande Entreprise,130500.0
42,6,6,37,7.0,4.6,0,Master,Ventes,Senior,Autres,Services,Grande Entreprise,122800.0
23,0,4,39,2.0,5.4,0,Master,RH,Junior,Paris,Services,Grande Entreprise,53300.0
46,12,8,39,9.0,6.3,1,Doctorat,R&D,Senior,Paris,Industrie,PME,208500.0
33,2,7,39,3.0,7.1,0,Doctorat,IT,Intermédiaire,Autres,Tech,PME,87300.0
31,3,6,35,4.0,5.7,0,Master,IT,Senior,Autres,Tech,ETI,113500.0
32,1,7,39,1.0,5.4,0,Doctorat,R&D,Intermédiaire,Autres,Finance,Startup,81900.0
28,1,2,40,0.0,4.9,0,Licence,Ventes,Junior,Autres,Santé,ETI,39100.0
35,1,2,36,8.0,4.9,0,Licence,Ventes,Senior,Lyon,Santé,PME,71000.0
44,0,2,39,3.0,5.9,0,Licence,R&D,Intermédiaire,Paris,Tech,Grande Entreprise,82700.0
36,4,9,36,6.0,6.8,1,Doctorat,R&D,Senior,Paris,Tech,PME,169200.0
33,3,9,39,8.0,6.9,0,Doctorat,IT,Senior,Toulouse,Services,ETI,125500.0
22,0,3,39,0.0,4.0,0,Licence,Marketing,Junior,Autres,Tech,Startup,34600.0
35,2,0,39,9.0,7.0,0,Bac,IT,Senior,Marseille,Santé,ETI,78200.0
36,5,4,37,6.0,5.7,2,Master,R&D,Manager,Marseille,Finance,PME,176600.0
22,0,5,42,4.0,4.5,0,Master,IT,Intermédiaire,Lyon,Tech,ETI,82500.0
36,6,4,35,5.0,6.0,1,Master,Finance,Intermédiaire,Paris,Services,PME,99900.0
27,1,9,39,3.0,4.0,0,Doctorat,R&D,Junior,Paris,Finance,ETI,90000.0
26,1,3,42,4.0,6.2,0,Licence,Ventes,Junior,Toulouse,Santé,ETI,48200.0
36,4,6,35,2.0,5.6,1,Master,IT,Intermédiaire,Toulouse,Industrie,ETI,88600.0
22,0,4,35,2.0,3.7,0,Master,IT,Junior,Autres,Tech,Grande Entreprise,54400.0
37,5,5,40,4.0,7.1,0,Master,Ventes,Senior,Autres,Santé,Grande Entreprise,132700.0
25,0,1,47,5.0,6.3,0,Bac,Marketing,Junior,Toulouse,Finance,ETI,43900.0
33,4,5,36,3.0,6.5,0,Master,RH,Intermédiaire,Autres,Tech,PME,74200.0
46,5,3,41,6.0,5.5,1,Licence,Ventes,Senior,Toulouse,Tech,PME,110600.0
32,0,7,35,3.0,4.6,0,Doctorat,Finance,Junior,Paris,Tech,ETI,89100.0
32,0,4,36,1.0,5.6,0,Master,Ventes,Junior,Autres,Services,Grande Entreprise,50200.0
26,0,4,37,1.0,5.7,0,Licence,R&D,Junior,Paris,Tech,PME,56400.0
22,0,3,38,3.0,4.5,0,Licence,IT,Junior,Paris,Tech,Grande Entreprise,62100.0
37,1,4,37,2.0,8.6,0,Master,Finance,Junior,Lyon,Tech,ETI,68700.0
27,1,0,36,2.0,6.0,0,Bac,IT,Intermédiaire,Paris,Services,Grande Entreprise,63000.0
27,1,3,36,0.0,7.6,0,Licence,Finance,Junior,Marseille,Services,PME,44000.0
22,0,4,45,3.0,6.3,0,Licence,Finance,Junior,Paris,Services,Grande Entreprise,47600.0
30,0,0,38,1.0,6.2,0,Bac,Finance,Junior,Marseille,Services,PME,32500.0
39,4,5,37,2.0,5.0,0,Master,IT,Intermédiaire,Autres,Finance,ETI,82100.0
22,0,4,46,2.0,3.6,0,Master,IT,Junior,Autres,Industrie,Grande Entreprise,60300.0
32,2,3,35,2.0,6.7,0,Licence,IT,Junior,Autres,Finance,PME,54900.0
31,2,6,35,3.0,5.5,0,Master,Marketing,Junior,Toulouse,Tech,PME,56300.0
42,4,0,38,5.0,4.9,0,Bac,RH,Intermédiaire,Autres,Finance,Startup,52900.0
29,1,6,43,8.0,5.6,0,Master,Marketing,Junior,Paris,Tech,ETI,66300.0
29,1,3,35,2.0,4.2,0,Licence,R&D,Junior,Autres,Finance,ETI,54900.0
29,3,1,42,8.0,5.0,0,Bac,RH,Manager,Paris,Industrie,Grande Entreprise,107200.0
28,0,3,38,5.0,5.8,0,Licence,Finance,Intermédiaire,Paris,Finance,PME,77700.0
38,2,9,43,2.0,5.4,0,Doctorat,IT,Junior,Marseille,Industrie,Grande Entreprise,78400.0
35,2,3,35,0.0,3.6,1,Licence,IT,Junior,Paris,Santé,PME,54200.0
31,4,2,36,3.0,5.4,1,Licence,IT,Intermédiaire,Autres,Finance,PME,80200.0
22,0,1,40,6.0,5.2,0,Bac,Ventes,Intermédiaire,Marseille,Tech,ETI,47400.0
29,1,4,36,2.0,4.0,0,Licence,IT,Junior,Marseille,Tech,PME,47200.0
35,4,6,43,5.0,5.7,0,Master,IT,Manager,Autres,Tech,PME,149000.0
28,3,0,39,7.0,4.2,1,Bac,Ventes,Senior,Paris,Services,Startup,69800.0
34,5,2,40,3.0,6.8,0,Licence,Finance,Intermédiaire,Paris,Finance,Grande Entreprise,127400.0
28,2,3,39,5.0,3.8,0,Licence,Finance,Intermédiaire,Autres,Santé,Grande Entreprise,70900.0
27,0,6,38,3.0,6.5,0,Master,R&D,Junior,Paris,Finance,PME,69900.0
38,3,1,43,1.0,7.0,1,Bac,IT,Junior,Toulouse,Services,PME,43200.0
22,0,1,35,1.0,5.5,0,Bac,R&D,Junior,Paris,Tech,ETI,51000.0
22,0,0,36,5.0,6.3,0,Bac,Finance,Junior,Autres,Industrie,Grande Entreprise,38000.0
41,4,1,35,6.0,6.2,1,Bac,Finance,Intermédiaire,Paris,Finance,Grande Entreprise,91700.0
38,2,3,42,5.0,5.6,0,Licence,IT,Senior,Paris,Finance,Grande Entreprise,127000.0
30,3,9,39,2.0,5.8,0,Doctorat,IT,Junior,Marseille,Industrie,ETI,75700.0
22,0,0,37,1.0,4.6,0,Bac,Finance,Junior,Toulouse,Tech,PME,40700.0
49,2,0,37,8.0,5.6,0,Bac,Finance,Intermédiaire,Autres,Industrie,Grande Entreprise,61600.0
22,0,3,40,6.0,5.9,0,Licence,Finance,Junior,Autres,Industrie,Grande Entreprise,47400.0
37,3,1,35,2.0,7.0,1,Bac,Ventes,Junior,Paris,Tech,ETI,59800.0
